Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,UID
,"Trade, Industry and Competition",National,Programme 2: Trade,Programme 2: Trade,Quarterly,Value of exports in manufacturing sectors to Africa,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",R4bn,"R4.5Bn 
",None,None,R5bn,"R5,4bn
","June export data from SARS not yet available
","APP tracker report updated once verified SARS data is released.
",R5bn,R5.2bn,"New indicator and no previous baseline which makes quarterly targets difficult to project 

Export data for Dec not yet received from SARS
","Annual target to be updated in new APP
","R5bn

","R3.6bn
","SARS Data for March not yet received
","Figures to be updated once received
",R19bn,-,R27bn,New indicator and no previous baseline which made annual target difficult to project,"Annual target updated in the 2024/25 APP
",N/A ,177
,"Trade, Industry and Competition",National,Programme 2: Trade,Programme 2: Trade,Quarterly,Number of jobs supported,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,,N/A,N/A,Nil,Nil,Nil,"N/A
",Nil,Nil,N/A,N/A,"100 000

","130 527
","New indicator and no previous baseline which makes annual y target difficult to project 
","Annual target updated in the 2024/25 APP
",100 000,-,130 527,New indicator and no previous baseline which made annual target difficult to project,"Annual target updated in the 2024/25 APP
",N/A ,177
,"Trade, Industry and Competition",National,Programme 2: Trade,Programme 2: Trade,Quarterly,Number of jobs to be created through the dtic programmes: -50 000 social economy fund part-time or temporary job opportunities; -50 000 full-time jobs,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,Nil,N/A,N/A,Nil,Nil,Nil,"N/A
",Nil,Nil,N/A,N/A,"500

","963
","New indicator and no previous baseline which makes annual y target difficult to project 
","Annual target updated in the 2024/25 APP
",500,-,963,New indicator and no previous baseline which made the annual target difficult to project,"Annual target updated in the 2024/25 APP
",N/A ,177
,"Trade, Industry and Competition",National,Programme 2: Trade,Programme 2: Trade,Quarterly,Value of financial support to enterprises including SMMEs to mitigate impact of load shedding through energy resilience fund,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,"Draft Trade Directive submitted to the Minister. 

",None,None,Nil,Nil,Nil,"N/A
",Nil,Nil,N/A,N/A,"Nil

",Nil,N/A,N/A,1,-,1,N/A ,N/A ,N/A ,177
,"Trade, Industry and Competition",National,Programme 2: Trade,Programme 2: Trade,Quarterly,"Priority legislation amended, tabled or submitted to Executive Authority, Cabinet or Parliament",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,Nil,N/A,N/A,Nil,Nil,Nil,N/A,Nil,Nil,N/A,N/A,"2

",2,None,None,2,-,2,N/A,N/A ,N/A ,177
,"Trade, Industry and Competition",National,Programme 2: Trade,Programme 2: Trade,Quarterly,Preferential trading in goods under the AFCFTA,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,Nil,N/A,N/A,1,"Report prepared
","More ITAC submissions approved in Q2.. Revised list of high impact trade interventions as discussed with Minister`
","N/A
",2,"SACU 90% tariff offer submitted to the AfCFTA Secretariat in February 2023 for technical verification. 90% offer approved by the AfCFTA Council of Ministers on 30 May 2023. 

Report on the progress to finalise the Rules of Origin for clothing products and automobiles

Legal modalities for gazetting of SACU tariff offer finalized – letter from DTIC minister to Finance Minister sent on 29 September 2023. publication and implementation date scheduled for 31 Jan 2024.
",N/A,N/A,"Nil

","Letter to the Minister of Finance to request SARS to publish amendments  to  the Customs and Excise Act  

Progress report on  the finalisation of the outstanding rules of origin for clothing and autos

Minutes of the meeting of the AfCFTA Council of Ministers

Launch of start of SA trading under the AfCFTA
",None,None,3,-,3,N/A ,N/A ,N/A ,177
,"Trade, Industry and Competition",National,Programme 2: Trade,Programme 2: Trade,Quarterly,"High impact trade interventions including, but not limited to the following: trade disputes, challenges with implementation of trade agreements, ITAC decisions and trade measures, bilateral trade concerns",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,Nil,N/A,N/A,2,7,More ITAC submissions approved in Q2.. Revised list of high impact trade interventions as discussed with Minister,N/A,3,"Report prepared on market access in China for raw rooibos tea (Exports have resumed) 

Sunset review on anti-dumping duties on unframed glass mirrors imported from Indonesia (ITAC report 713)

Sunset review on anti-dumping duties on clear float glass imported from Indonesia (ITAC report 705)
","More reports finalized than originally projected for the quarter
",N/A,"5

","7 high impact trade interventions
Market Access
Resumption of exports for race horses to the EU
Viet Nam opened market access for South African orange
ITAC decisions
Final anti dumping duty imposed on windscreens 
Creation of a rebate facility for the importation of optical fibre cables and electric apparatus 
The creation of a full-duty rebate facility on titanium dioxide  for use in the manufacture of white masterbatch.
Imposition of final duties on galvanized steel coil.
Tariffs: Creation of a rebate provision for the importation of synthetic rubber used in the manufacture of tyres 
","More ITAC recommendations approved than anticipated
",N/A,10,-,18,N/A ,N/A ,N/A ,177
,"Trade, Industry and Competition",National,Programme 2: Trade,Programme 2: Trade,Quarterly,High impact trade and climate change strategy advocacy,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,Nil,N/A,N/A,Nil,Nil,Nil,"N/A
",Nil,Nil,N/A,N/A,"1

","Strategy finalised to respond to CBAM 
Report prepared with proposed actions to respond to CBAM

SA concerns on unilateral and protectionist measures raised at MC13 continuing SA’s advocacy against green trade barriers.
",None,None,1,-,1 ,N/a ,N/a ,N/A ,177
,"Trade, Industry and Competition",National,Programme 2: Trade,Programme 2: Trade,Quarterly,"Conferences, summits, and international forums hosted",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",2,"Report compiled 
on preparations for   hosting of BRICS Trade Ministers meeting in Aug 2023

Report compiled on preparation for the hosting of the AGOA Forum in Nov 2023
",None,None,Nil,Nil,Nil,N/A,Nil,Nil,N/A,N/A,"Nil

",Nil,N/A,N/A,2,-,2 ,N/a ,N/a ,N/A ,177
,"Trade, Industry and Competition",National,Programme 2: Trade,Programme 2: Trade,Quarterly,Number of regulations published & red tape reduction interventions,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,Nil,N/A,N/A,Nil,Nil,Nil,N/A,Nil,Nil,N/A,N/A,"3

","2
Draft regulations on anti-dumping and draft regulations on Important and Export control have been submitted to the Minister
","Safeguards regulations required further internal consultation
","Draft safeguards regulations are being finalised
",3,-,2,N/a ,N/a ,N/A ,177
,"Trade, Industry and Competition",National,Programme 2: Trade,Programme 2: Trade,Quarterly,Protocols finalised: 1.	Submission of the Competition Protocol to Cabinet and follow up on Cabinet decision. 2.Finalisation of Investment Protocol for approval by the AfCFTA Council of Ministers. 3.Finalisation of Protocol on Women in Trade for approval b,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,Nil,N/A,N/A,Nil,Nil,Nil,"N/A
",2,"Competition Protocol submitted to the Executive Authority 

 WTO Fisheries subsidies Agreement submitted to the Executive Authority
","N/A
",N/A,"2

","The following 3 Protocols have been approved by the AfCFTA Council of Ministers: 

Protocol on Investment  
Protocol on Women in Trade
Protocol on digital trade

The Fisheries Subsidies Agreement was ratified and instrument deposited with the WTO
",None ,None ,4,-,5,N/a ,N/a ,N/A ,177
