Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,Target_Q2,ActualOutput_Q2,Target_Q3,ActualOutput_Q3,Target_Q4,ActualOutput_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,ReasonforDeviation_Q1,CorrectiveAction_Q1,ReasonforDeviation_Q2,CorrectiveAction_Q2,ReasonforDeviation_Q3,CorrectiveAction_Q3,ReasonforDeviation_Q4,CorrectiveAction_Q4,UID
Defence,Defence,National,3. Landward,3. Landward,Quarterly,Number of Landward Defence unique force training exercises conducted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,1,1,2,1,0,1,0,1,3,-,4,Ex MADULO was conducted additionally in preparation for deployment to the DRC (Op MISTRAL) and to Mozambique (Op VIKELA).,None.,4,None. Q1 target achieved.,None. Q1 target acieved.,-,The 3rd exercise has been rescheduled to Q3.,None. Annual target achieved.,None. Annual target achieved.,"The Ex MADULO Jungle Warfare Training excercise of the SADC Standby Force and Quick Reaction Force II in
Entabeni was conducted from 16 Feb to 21 Mar 2023.",None.,169
Defence,Defence,National,3. Landward,3. Landward,Quarterly,Percentage compliance with Landward Defence training targets,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,26.65% (548),42.84% (881),20.23% (416),105.09% (2 161),23.20% (477),38.66% (795),9.92% (204),31.2% (642),"80% (1
645)",-,"217.8% 
(4 479)",The increase in the number of common courses and the FY2022/23 MSDS intake contributed towards the over-achievement.,None.,217.8% (4 479),"The SA Army trained more members than planned due to the increase of
course slots in
support of C Army instruction that the number of slots on common career courses should be increased to
address the existing backlog.",None.,"The SA Army trained 1 745 members more than the planned DOD target of 416. The overachievement was
due to some courses that were shifted from Q3 to Q2 and the backlog has been cleared.",-,None. Q3 target achieved.,None. Q3 target achieved.,The SA Army trained 438 members more than planned.,None. Q4 target achieved.,169
Defence,Defence,National,4. Air Defence,4. Air Defence,Annually,Number of Air Defence unique force training exercises conducted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,1,,1,"None. Annual target achieved.
Ex WINTER SOLSTICE was held as a field training exercise and was aimed to prepare SA Air Force members for operational/combat missions, especially for external deployments.
",None. Annual target achieved.,1,,,,,,,,,169
Defence,Defence,National,4. Air Defence,4. Air Defence,Annually,Number of hours flown per year ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,12 000,,12 059.20,"None. Annual target achieved.
The number of hours flown is dependent on the number of serviceable
aircraft and operational taskings received.",None. Annual target achieved.,12 059.20,,,,,,,,,169
Defence,Defence,National,4. Air Defence,4. Air Defence,Quarterly,Percentage compliance with Air Defence training targets,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,-,0% (0),-,38.68% (308),-,15.32% (122),80% (637),"Q4: 22.5% (179)
YTD: 76.5% (609)",80% (637),-,76.48% (609) ,A number of courses were still ongoing at the end of FY2022/23 and the results will be reflected during FY2023/24.,None.,76.48% (609),At the reporting deadline Air Defence training courses were still in progress and no reports were available.,-,None. Annual Target.,-,None. Q4 target.,None. Q4 target.,Not all courses were completed before the end of FY2022/23. Results will be reported in FY2023/24.,None.,169
Defence,Defence,National,5. Maritime Defence,5. Maritime Defence,Annually,Number of hours at sea per year ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,8 000,,2 770.32,"Most SA Navy vessels in commission were undergoing maintenance and
repair.
An added constraint was the lack of repair capacity at ARMSCOR
Dockyard and related procurement challenges.",Target achievement to be pursued in future planning instruments.,2 770.32,,,,,,,,,169
Defence,Defence,National,5. Maritime Defence,5. Maritime Defence,Annually,Number of Maritime Defence unique force training exercises conducted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,1,,1,"None. Annual target achieved.
Ex RED LION was conducted from 31 Oct to 04 Nov 2022 and was mainly focused on the integration of Mine Warfare Capability with the MMIPV, SAS KING SEKHUKUNE I.",None. Annual target achieved.,1,,,,,,,,,169
Defence,Defence,National,5. Maritime Defence,5. Maritime Defence,Quarterly,Percentage compliance with Maritime Defence training targets,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,12% (58),21% (106),4% (19),8% (42),47% (234),77% (382),17% (87),7% (36),80% (398),-,103.5% (515),"The over-achievement can be attributed to the backlog accumulated over
previous reporting periods, being gradually reduced during FY2022/23.",None.,103.5% (515),More learners than planned were found competent for Learning Opportunities.,None. Q1 target achieved.,"None.
23 more learners than planned were found competent at SAS SALDANHA.",-,None. Q3 target achieved.,None. Q3 target achieved.,51 fewer members could be identified to attend functional training courses in Q4.,None. Annual target achieved.,169
Defence,Defence,National,6. Military Health Support,6. Military Health Support,Quarterly,Percentage compliance with Military Health Service training targets,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,20% (164),6% (45),21% (168),8% (64),33% (268),26% (211),6% (48),0% (0),80% (648),-,40% (320),Military health courses scheduled in Thaba Tshwane could not be presented due to sinkholes in the area and were relocated to Lephalale which has limited training facilities.,Target achievement to be pursued in future planning instruments.,39.5% (320),Most courses are still running and will only be completed during Q3.,Most courses are still running and will only be completed during Q3.,-,Internal Control to be enhanced to ensure verified information is provided. ,The underperformance can be attributed to courses that had to be cancelled and members that did not meet course requirements.,The members that were unsuccessful will repeat the relevant modules to comply.,Courses that commenced in Q4 are still in progress.,Training results will be provided in Q1 of FY2023/24.,169
Defence,Defence,National,7. Defence Intelligence ,7. Defence Intelligence ,Quarterly,Number of vetting decisions taken in accordance with requirements,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,1 650,1 587,1 950,2 003,750,763,1 150,758,5 500,-,5 111 ,The underachievement can be attributed to the reprioritisation of available resources to national events and activities in addition to staff shortages and inadequate staffing levels.,Challenges in the vetting environment and the security clearance backlog remain a priority.,5 111,"a. Members that were detached returned back to Services and Divisions and some members for
Directorate Vetting attended Military Courses.
b. Directorate Vetting is still not fully staffed considering the number of clients served, there are still posts
that need to be staffed.","a. Directorate Vetting is currently in process of decentralisation of issuing of confidential clearances to
regional offices.
b. Psychology section is functioning and contributes enormously to assisting with vetting decisions
finalisation.","a. Members that were on course returned to occupy their posts and fullfil their duties.
b. Directorate Vetting is still not fully staffed considering the number of clients served, there are still posts
that needs to be staffed.","a. Directorate Vetting is currently in process of decentralisation of issuing of confidential clearances to
regional offices.
b. Psychology section is functioning and contributes enormously to assisting with vetting decisions
finalisation.",None. Q3 target achieved.,None. Q3 target achieved.,Underachievement can be attributed to resources that were prioritised for national events and activities.,"Directorate Vetting remains understaffed and is continuing the utilisation of detached members and members
returned from military courses to address the backlog.",169
Defence,Defence,National,8. General Support,8. General Support,Annually,Percentage investigations finalised (backlog) ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,50%,,36.15%,Lack of resources contributed towards the underachievement.  Military Police officials were utilised during various exercises and other taskings.,,36.15%,,,,,,,,,169
Defence,Defence,National,8. General Support,8. General Support,Annually,Percentage investigations finalised (in year),Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,30%,,37.12%,"None. Annual target achieved.
The closing of new dockets registered that have no prospect of prosecution
by means of a thorough investigation largely contributed to the overachievement.",None. Annual target achieved.,37.12%,,,,,,,,,169
Defence,Defence,National,8. General Support,8. General Support,Annually,"Percentage of expenditure in accordance with Facilities Plan (Payment of Leases, Accommodation Charges and Municipal services)",Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,100%,,99.28%,"An amount of Rb3,160 was paid against a budget of Rb3,183.  ",None.,99.28%,,,,,,,,,169
Defence,Defence,National,8. General Support,8. General Support,Annually,Percentage procurement requests fully completed within 90 days from day of registration,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,95%,,62.24%,Legislative changes implemented during FY2022/23; high staff turnaround and the submission of incorrect documentation by suppliers delayed the processing of payments.,Target achievement to be pursued in future planning instruments.,62.24%,,,,,,,,,169
Defence,Defence,National,8. General Support,8. General Support,Quarterly,Number of deliberate crime prevention operations conducted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,31,41,31,43,31,49,31,41,124,-,174,"None. Annual target achieved.
Increased visible military policing activities assisted in reducing crime and to enforce discipline in the DOD.",None. Annual target achieved.,174,None. Q1 target achieved.,None. Q1 target achieved.,The MPD established task teams and roving squads around their respective areas of responsibilities.,-,None. Q3 target achieved.,None. Q3 target achieved.,None. Q4 target achieved.,None. Q4 target achieved.,169
