Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,Target_Q2,ActualOutput_Q2,Target_Q3,ActualOutput_Q3,Target_Q4,ActualOutput_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,ReasonforDeviation_Q1,CorrectiveAction_Q1,ReasonforDeviation_Q2,CorrectiveAction_Q2,ReasonforDeviation_Q3,CorrectiveAction_Q3,ReasonforDeviation_Q4,CorrectiveAction_Q4,UID
The Presidency,The Presidency,National,Administration,Corporate Management,Quarterly,Percentage of valid invoices paid within 30 days from date of receipt,Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,100 %,99.94 %,100 %,2333-2/2333*100=99.91% %,100 %,99.95% %,100 %,99.94 %,100 %,0 %,99.94,The payment was delayed to avoid non-compliance with the segregation of duties and other invoices were not correctly prioritized due to the increased volume of invoices associated with the Financial Year end,To develop the automation of business processes which will eliminate underlying factors ,,The invoice was captured but not processed due to official on leave. ,The automated system will assist in resolving the issues. ,High vacancy rate in Finance and SCM Unit,Automation of invoice tracking tool,The payment was misfiled with the authorised batches.,The automation of invoice tracking tool will assist to eliminate the error occurred.,"January: Payment was delayed to avoid non-compliance with the segregation of duties, Some of the officials were on leave
March: The invoice was not correctly prioritized due to the increased volume of invoices associated with the Financial Year end

","To ensure that invoices incurred within the financial year are submitted to the Finance Unit on time, and not wait to submit them in March, which is last month of the end of the financial year. ",246
The Presidency,The Presidency,National,Administration,Corporate Management,Quarterly,Progress report on the implementation of ICT business process automation and infrastructure upgrade,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,1,The report was received with the sources sitting at 73% implementation,1,1,1,1,4,1,4,N/A,N/A,,None,None,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Office of the Deputy President,Annually,Number of reports on strengthening Executive and parliamentary accountability,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,1,,1,N/A,N/A,,,,,,,,,,246
The Presidency,The Presidency,National,Administration,Office of the Deputy President,Annually,Number of reports on the Deputy President’s role as the Special Envoy to South Sudan,Non-Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",,,,,,,,,1,,1,N/A,N/A,,,,,,,,,,246
The Presidency,The Presidency,National,Administration,Office of the Deputy President,Annually,Number of the reports on the Deputy President’s role on the China-South Africa Bi-National Commission convened,Non-Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",,,,,,,,,1,,0,The engagement was postponed to Quarter 3. ,None,,,,,,,,,,246
The Presidency,The Presidency,National,Administration,Office of the Deputy President,Quarterly,"Number of engagements on implementation with partners and stakeholders to promote the country’s social transformation agenda (e.g., SANAC, Engagement with Social Partners, HRDC, COVID-19 Vaccines IMC and mobilisation efforts, Military Veterans)",Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"The Social Protection, Community and Human Development cluster",3,7,3,6 X engagements were conducted (Sources are on Annexure A of the word version),3,11,3,3,12,7,24,the target was overachieved by 12 ,N/A,,None,None,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Office of the Deputy President,Quarterly,"Number of facilitated interventions in select hotspot municipalities with governance challenges and service delivery failures in identified provinces as part of inter-governmental coordination and collaboration (e.g. IMC on Water and Sanitation, integrate",Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,1,Facilitated intervention in select hotspot municipalities/Maluti-a-Phofung by Advisors who were delegated by the Deputy President ,1,2,1,1,3,0,4,The taget was overachieved by 1,N,,Indicator not applicable in the quarter under review,,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Office of the Deputy President,Quarterly,Number of performance monitoring reports on the implementation of decisions emanating from the Cabinet and the IMC on Land Reform,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,0,Not applicable for quarter 2,1,1,0,1,2,1,2,N/A,N/A,,None,None,N/A,N/A,N/A,N/A,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Office of the Deputy President,Quarterly,Number of performance monitoring reports on the implementation of decisions emanating from the ESKOM Political Task Team,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,1,The report was produced on the implementation of the decisions emanating from the ESKOM Political Task Team (Sources are on the Annexure B of the word version),0,,1,1,2,0,2,N/A,N/A,,Not applicable in the quarter under review,,N/A,N/A,,,N/A,N/A,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,Launch of the Global Accelerator for Women’s Digital Financial Inclusion in Africa,Non-Standardized,Not  Applicable,Priority 7: A better Africa and the World,"International Cooperation, Trade and Security cluster",,,,,,,,,"Global Accelerator
for Women’s Digital
Financial Inclusion in
Africa launched",,The launch did not take place as planned,"The event did not take place due to the  delay in the transfer of funds by the by the funder UN Women SAMCO
",To secure funding on time,,,,,,,,,,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,"Number of employment opportunities facilitated, including the number of youth supported through the Presidential Employment Stimulus and Presidential Youth Employment Intervention",Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,500000,,662930,N/A,N/A,,,,,,,,,,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,Number of Ministerial Performance agreements assessed by DPME,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,28,,26,"The position of the Minister in the Presidency was vacant at the time of assessment and the Minister of State Security due to sensitivity of the information contained in the assessment
","The position of the Minister in the Presidency has been filled and will be assessed going forward and there are measures in place to ensure that the Minister of State Security is assessed as well.
",,,,,,,,,,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,Number of Ministerial performance agreements signed,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,28,,27,"The Performance agreement of Minister of Agriculture, Land Reform and Rural Development- Ms Angela Tholozile Didiza is signed after the 30 September 2022  deadline - signed in October 2022
",To meet with DPME to discuss the standard approach towards the finalisation of all Ministers,,,,,,,,,,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,Number of performance agreements by Directors-General assessed,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,41,,14,Not all national Departments had appointed or finalised the process of appointing HODs. ,Measures are in place to ensure that all agreements are signed. ,,,,,,,,,,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,Number of performance agreements by Directors-General signed,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,41,,23,"There were DGs who were not eligible to sign the PA, others were acting and others didn’t sign. 
",To meet with DPME to discuss the standard approach towards the finalisation of all Ministers,,,,,,,,,,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,Number of reports on the just transition and low carbon economy developed through the Presidential Coordinating Commission on Climate Change and Presidential Task team on Climate Finance,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,1,,1,N/A,N/A,,,,,,,,,,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,Number of reports on the performance of districts against the strategic indicators,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,1,,1,N/A,N/A,,,,,,,,,,246
The Presidency,The Presidency,National,Administration,Private Office of the President,Annually,Number of reviews on the implementation of the NSP on GBVF with recommendations to strengthen reporting and accountability conducted by March 2023,Non-Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",,,,,,,,,1,,1,N/A,N/A,,,,,,,,,,246
