Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,UID
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,"% of cases received to be completed up to Final report stage, by the end of the financial year.",Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A,N/A ,0,N/A,N/A,N/A,0,N/A,N/A,N/A,60,"67%
",N/A ,N/A ,60,0,67,"The preliminary investigation was conducted for certain cases, which led to the completion of investigations in a shorter period of time","N/A 
",67,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,"(%) of procurement approved towards women, youth and PWD ",Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,25,"Youth 
R4,662,810.87  
25%
Women R11,474,224.72	
61%
PWD	
R1,832,427.89
10%
",N/A,N/A,0,N/A,N/A,N/A,25,"Women – 
R102 107 042.60 - 44% 
Youth –
R28 571 022.47 
12%
PWD – 
R2 033 627.89  
1%
","More targeted training relating to PWD initiated
",N/A ,25,0,25,"N/A 
","N/A 
",44,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,A  Proposal for the operation and staffing of an Entity Oversight Unit  and implementation of improved oversight,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,ToRs drafted and submitted to ERC ,"Tours drafted and submitted to ERC 
","Draft ToRs submitted to ERC
",N/A ,Study commissioned by ERC ,Target not achieved ,"Study not yet commissioned by ERC

Further consultations with Branches and Ministry on the ToR 
","Revised ToR following the consultation  was submitted to ERC with a request for them to commission the study. 

To be finalised in Q3. 
",Approval of proposals and implementation ,"Proposals not yet available as the “Fit or Purpose” project is still ongoing
","Awaiting the “Fit for Purpose” project o be completed.
",N/A,Implementation and monitoring ,"Target not achieved: 
Staffing of the unit is part of the Fit for Purpose project 


","Staffing of the unit is part of the Fit for Purpose project 
",N/A ,1,-,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,A Proposal for rationalisation of entities submitted to Minister for consideration.,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,Terms of reference drafted and submitted to ERC ,"Terms of reference drafted and submitted to ERC
","Draft ToRs submitted to ERC
",N/A ,Study commissioned by ERC ,Target not achieved ,"Study not yet commissioned by ERC

Further consultations with Branches and Ministry on the ToR 
","Revised ToR following the consultation  was submitted to ERC with a request for them to commission the study. 

To be finalised in Q3  
",Present proposal to OpsComm & Exbo and submit to Minister  ,"Proposals on th Rationalisation not yet available as the service provider was appointed in Q3
","Delays in the appointment of the service provider.
",N/A,Implementation and monitoring  ,"Target not achieved 
Proposal for rationalisation of entities not yet completed and approved 

","
Service provider was appointed in November 2022 and work is still underway 
",N/A ,1,-,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,A report  on the effectiveness of the dtic communications in communities ,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,"Target not achieved:
 
Terms of reference to assess the effectiveness of communication were developed and SLA with GCIS was  not finalised 

","Consultation between parties took longer than anticipated 
",N/A ,1,0,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,A report on  Implementation of the Reporting Tool Project Plan,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,"An annual report was compiled
and signed off on 31 March
2023
",N/A ,N/A ,1,0,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,A report on the Annual client satisfaction survey conducted and corrective action plan produced,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,"Exceeded – report produced of action plans included in CMSB plan 2023/24 –signed off by A/DG on 6 March 2023
","Planned
interventions
initiated already in
Nov /Dec 2022
",N/A ,1,0,1,"N/A 


","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,"Finalisation, approval and implementation of the oversight framework ",Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,0,N/A,N/A,N/A,Approved oversight framework  ,"Oversight framework not yet eveloped as the service provider was appointed in Q3 
",Delas in the appointment of the service provider.,N/A,0,N/A ,N/A ,N/A,Approved oversight framework ,-,"Enhancements to oversight framework
approved and implemented. The enhancements related to:
- Quarterly reports of
entities;
- Board and CEO
appointment
processes
- Entities’ reporting to
the Audit Committee

","N/A 
","N/A 
","Enhancements
to oversight
framework
approved and
implemented.
Enhancements
related to:
• Quarterly
reports of
entities
• Board
and CEO
appointment
processes
• Entities
reporting
to the Audit
Committee",175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of Action Minutes outlining steps taken to improve the performance of the Monitoring and Evaluation unit,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,1,1,N/A,N/A,0,N/A,N/A,N/A,0,"Report submitted on 29 March 2023
 
 • Consulted with GTAC re possible assistance with the project
• Approached BAC and BAC approved the utilisation of GTAC for the Fit for Purpose project as well as for the development of a
Competency Framework and conducting of a Skills Audit for the department
• Appointment letter submitted to GTAC and engagement meeting scheduled for 20 April 2023
• Consultation with Organised Labour as part of the DBC agenda in the meeting of 29 March 2023
",N/A ,N/A,1,0,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of analysis plans identifying improvements to IT performance developed ,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,1,1,N/A,N/A,0,N/A,N/A,N/A,1,"An ICT improvement Plan
2023/24 FY was compiled and
finalised on 31 March 2023
",N/A ,N/A ,2,1,2,"N/A 
","N/A 
",2,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of cluster participation and provincial engagement reports (4); and Integrated report on District Spatial Industrial Initiatives (9).,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"1 report on cluster participation and provincial engagements. 

1 integrated report on District Spatial Industrial Initiatives  ","1 Report on cluster participation and provincial 

engagement

1 Integrated report on District Spatial Industrial Initiatives
",N/A ,N/A ,"1 Report on cluster participation and provincial engagement. 

2 Integrated report on District  Spatial Industrial Initiatives  ","1 Report on cluster participation and provincial engagement
 
 
2 Integrated report on District Spatial Industrial Initiatives

",N/A ,N/A ,"1 Report on cluster participation and provincial engagements. 

3  Integrated report on District Spatial Industrial Initiatives ","1 Report on the dtic’s participation in t
he Economic Sectors, Investment, Employment, and Infrastructure Development (ESIEID) Cluster

3 Integrated report on District Spatial Industrial Initiatives
",N/A,N/A,"1 Report on cluster participation and provincial engagements. 

3 Integrated report on District Spatial Industrial Initiatives","Report on the dtic’s participation in the Economic Sectors, Investment, Employment, and Infrastructure Development (ESIEID) Cluster
Spatial Analysis Report of the KwaZulu-Natal Provincial Economy, Quarter 4 2022/23

",N/A ,N/A,13,-,13,"N/A 
","N/A 
",13,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of Factsheets on the dtic services produced,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,2,1,Production of 2nd factsheet was delayed. ,"The deficit will be carried over into the next quarter

",2,2,N/A,N/A,2,2,N/A,N/A,1,"One fact sheet (Special Economic Zones) has been produced. An additional factsheet (Reasons to invest in South Africa) was produced as a carryover
",N/A ,N/A ,7,2,7,"N/A 
","N/A 
",7,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of interns appointed,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,31,31,31,N/A,0,N/A,N/A,N/A,0,N/A ,N/A ,N/A ,31,31,31,"N/A 
","N/A 
",31,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of Media stories on the work of the dtic published,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,20,30,More communication opportunities,N/A ,10,38,More communication opportunities,N/A,10,34,More communication opportunities,N/A,10,"23 media stories published on the work of the dtic in print, broadcast & online media
","More communication opportunities 
",N/A ,50,34,125,"More communication opportunities
","N/A 
",125,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,"Number of progress report on the Achievement of specified turnaround times for Contracts/ MoAs/SLAs, Opinions & Litigation",Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,1 ,N/A ,N/A ,1,0,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of progress reports on recommendations to improve the structure of the dtic,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,"Q4 Report
submitted on 29 March 2023
 
 • Consulted with GTAC responsible assistance with the
   project
 
 • Approached BAC and BAC approved the utilisation of GTAC for the Fit for Purpose project as well as for the development of a Competency Framework and conducting of a Skills Audit for the department.
 
 • Appointment letter submitted to GTAC and engagement meeting scheduled for 20 April 2023
 
 • No feedback received from the Minister re the analysis that was conducted and submitted during Q3
 
 • Consultation with Organised Labour as part of the DBC        agenda in the meeting of 29 March 2023.
",N/A,N/A ,1,0,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of progress reports on red-tape reduction in the internal and external systems and processes of the dtic,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,N/A ,N/A ,0,N/A,N/A,N/A,1,"1. Report on red-tape reduction in the internal and 
external systems and processes of the dtic prepared (ODG)
2. 2nd report per APP signed off by A/DG on 13/12/2022, status update on policies reviewed included in Annexure (CMSB) 


","Report on red-tape reduction in the internal and external systems an
d processes of the dtic prepared by 30 November 2022, signed on 1 December 2022.  
",Report will be prepared timeously,0,N/A ,N/A,N/A ,2,0,2,"N/A 
","N/A 
",2,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,"Number of progress reports on the availability of stable, fast backed up internet connectivity and the facilities for the use of virtual communications tools.",Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,"An annual report was compiled
and signed off on 31 March
2023
",N/A ,N/A ,1,0,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of progress reports on the optimisation of financial resources that actively supports the work of the dtic,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,2 ,"Optimisation of financial resources in response to the energy crisis
",N/A ,1,0,2,"Optimisation of financial resources in response to the energy crisis


","N/A 
",2,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of reports completed in support of Cabinet and Parliamentary processes. ,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,N/A ,N/A ,1,"1 Report produced in support of Cabinet and Parliamentary processes
",N/A,N/A,1,"1 Report produced in supp
ort of Cabinet and Parliamentary processes
",N/A,N/A,1,"Report produced in support of Cabinet and Parliamentary processes
",N/A ,N/A ,4,1,4,"N/A 
","N/A 
",4,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of reports on the capacitation and consolidation of anti-fraud measures into a fully function anti-corruption unit,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A,1,1,N/A,N/A,0,N/A,N/A,N/A,0,"Report submitted on 29 March 2023 (CMSB) 
 
• Consulted with GTAC re possible
assistance with the project
• Approached BAC and BAC approved the utilisation of GTAC for the Fit for Purpose project as well as for the development of a Competency Framework and conducting of a Skills Audit for the department
• Appointment letter submitted to
GTAC and engagement meeting
scheduled for 20 April 2023
• 
• Facilitated appointment of a contract
worker for Anti-corruption
• Consultation with Organised Labour as part of the DBC agenda in the meeting of 29 March 2023
",N/A ,N/A ,2,1,2,"N/A 
","N/A 
",2,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of reports on the Implementation of the Organisational Structure and Annual Skills Development Project Plan,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,"Report on the Implementation of the Organisational Structure and Annual Skills Development Project
Plan submitted on 29 March 2023.
 
• Drafted e-Skills Development Plan for 2023/26 and obtained
confirmation of training to be conducted
 
• 1 Functional training conducted, i.e. Protocol and Etiquette
",N/A ,N/A ,1,0,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Number of status reports on the implementation of the Shared Services Framework covering the dtic and selected entities,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,"Status report completed covering the following areas: 
Forensic services performed.
ICT – API project
",N/A,N/A,1,0,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Percentage (%) of People with a Disability employed,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,3.5,4.1,"Percentage is based on the current headcount.
",N/A ,3.5,4%,"Percentage is based on the current headcount.
",N/A,3.5,"4.1% 
Persons with Disability employed
","Percentage is based on the current headcount.
",N/A,3.5,"Exceeded:
 
4.2% of Persons with
Disability employed
","Percentage is based
on the current
headcount.
",N/A,3.5,0,4.2,"Percentage is based
on the current
headcount


","N/A 
",4.2,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Percentage (%) of Women at Senior Management Service level,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,50,55,Percentage is based on the current headcount,N/A ,50,53%,"Percentage is based on the current headcount.
",N/A ,50,"Exceeded 
 
54%  
Women employed in Senior Management
","Percentage is based on the current headcount.
",N/A,50,"Exceeded:
 
55% Women employed
in Senior Management
","Percentage is based
on the current
headcount.
",N/A ,50,55,55,"Percentage is based
on the current
headcount

","N/A 
",55,175
,"Trade, Industry and Competition",National,Programme 1: Administration ,Programme 1: Administration ,Quarterly,Status report to Executive Authority on implementation of social compact commitments; and engagements with NEDLAC,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,0,N/A ,N/A ,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,"Social Compact Report
NEDLAC Engagements
Trade and Industry Chamber Meeting engagements on 26 January,  23 February and 23 March 2023
 
NEDLAC Task Team Engagements
Government Incentive Task Team engagements on 30 January, 27 February and 27 March 2023
 
Threats to Industrialisation engagement on 25 January 2023
 
Social Clause Task Team 31 January 2023
 
 
TESELICO Sub- Committee Meeting Engagements
17 February 2023
",N/A ,N/A ,1,0,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 10: Economic Research ,Programme 10: Economic Research ,Quarterly,Localisation and jobs impact monitoring system supported,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A,N/A,0,None,None,None,1,"Localisation impact monitoring dashboard supported

",N/A,N/A,0,0,None,None,1,0,1,N/A,N/A,1,175
