Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,Target_Q2,ActualOutput_Q2,Target_Q3,ActualOutput_Q3,Target_Q4,ActualOutput_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,ReasonforDeviation_Q1,CorrectiveAction_Q1,ReasonforDeviation_Q2,CorrectiveAction_Q2,ReasonforDeviation_Q3,CorrectiveAction_Q3,ReasonforDeviation_Q4,CorrectiveAction_Q4,UID
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Business Enhancement Services,Quarterly,Participation of DPE in DDM technical structures of assigned District and Metros spaces ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,Report on DPE DDM participation in Ngaka Modiri Molema District and City of Tshwane Metro,Achieved ,Participation in 2 DDM technical structures Ngaka Modiri Molema District and City of Tshwane Metro ,Achieved,Participation in 2 DDM technical structures Ngaka Modiri Molema District and City of Tshwane Metro ,-,Achieved,None,None ,Achieved,,,,,None,None,None,None ,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Business Enhancement Services,Quarterly,Percentage increase in participation of DPE/SOE in DDM technical structures in Districts and Metros with SEZs increased,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Identification of relevant SEZs in Metros and Districts,Achieved,"Deployment of senior officials in identified Districts, Metros with SEZs",Achieved ,Report on implementation ,None ,20% participation of DPE/SOE in DDM technical structures in Districts and Metros with SEZs ,,20% participation of DPE/SOE in DDM technical structures in Districts and Metros with SEZs ,-,,,,,None,None,None,None,None,None,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Annually,Alexkor repositioning study conducted ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,Optimal operating structure of Alexkor Study conducted ,,,,,,,,,,,,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Annually,Number of Shareholder Compacts signed per year ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,"Three Shareholder Compacts signed (Alexkor, Eskom and SAFCOL) ",,Not achieved ,"SAFCOL SHC signed

Eskom and Alexkor: Engagements on the SHC took longer than anticipated. ",SHC to be finalised in Q1,Not achieved,,,,,,,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Quarterly,Alexkor Optimal operating structure study conducted ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,None,None,Alexkor optimal operating structure study conducted ,Achieved ,Alexkor Optimal operating structure study conducted ,-,Achieved,None,None ,Achieved,,,,,None,None ,None ,None ,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Quarterly,Distribution company corporatised ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,,,,,Distribution company corporatised ,Achieved,None ,None ,Distribution company corporatised ,-,Achieved,None,None,Achieved,,,,,None,None ,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Quarterly,Establishment and operationalisation of new National Transmission Company ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,,,,,,None,,,Establishment and operationalisation of new National Transmission Company by June 2023              Distribution company corporatised ,-,Achieved,None ,None ,Achieved,,,,,None,None ,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Quarterly,Feasibility study conducted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,None ,None,Feasibility study conducted and concluded. ,Achieved,Feasibility study of State forestry assets in Mpumalanga conducted ,-,Achieved,None,None ,Achieved,,,,,None,None ,None,None ,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Quarterly,Koeberg Nuclear Power Plant Life Extension Programme ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,,,,,None,None,Unit 2 on outage for the replacement of three steam generators ,Achieved ,"Three Unit 1, steam generators replaced and Unit 2 on outage for the replacement of three steam generators of Koeberg ",-,Achieved,None,None ,Achieved,,,,,None,None ,None,None ,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Quarterly,Koeberg Nuclear Power Plant Life Extension Programme units completed ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,None,None,Three Unit 1 steam generators replaced ,Achieved ,None,None ,Three Unit 1 steam generators replaced ,,Unit 1 and 2 Koeberg Nuclear Power Plant Life Extension Programme (Replacement of 6 steam generators completed),-,,,,,,,None,None,None,None,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Quarterly,National Transmission Company Board appointed ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,,,,,None,None,National Transmission Company Board appointed ,Achieved,National Transmission Company Board appointed ,-,Achieved,None,None ,Achieved,,,,,None,None,None,None ,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Quarterly,Percentage of EAF increased,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,Quarterly report on monitoring implementation of Eskom's interventions to increase EAF,Achieved ,Quarterly report on monitoring implementation of Eskom's interventions to increase EAF,Achieved,Quarterly report on monitoring implementation of Eskom's interventions to increase EAF,None,EAF increased above 65% by 2023/24,,EAF increased above 65% by 2023/24,-,,,,,None ,None ,None,None,None,None,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Quarterly,Percentage on EAF increased ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,,,,,EAF increased above 65% by 2023/24,Not achieved ,EAF increased above 65% by 2023/24,Not achieved ,EAF increased to 65% by 2023/24,-,Not achieved ,EAF to 55% by 2023/24 ,Monitor the implementation of Eskom Recovery Plan ,Not achieved,,,,,The EAF recorded 57% by end of quarter 3.,Interventions are in place to increase the performance of the power stations.,EAF decreased below 57%,Unplanned outages resulted in the reduction of EAF,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Quarterly,Revitalisation of State forestry assets ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Analysis of assets,Not achieved ,Feasibility study conducted ,Achieved,Feasibility study conducted and finalised ,None,Implementation of State forestry assets in Mpumalanga and recommendations implemented ,,Revitalisation of State forestry assets in Mpumalanga,-,,,,,Additional information needed to be sourced to form part of the analysis report,The report to be finalised in quarter 2 ,None,None,None,None,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Energy and Resources,Quarterly,Three Eskom companies separated and operationalised ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,None,None,Establishment and operationalisation of new National  Transmission Company and appointment of the Board by June 2023 ,Not achieved,None,None,"Report on operationalisation of new National Transmission company

Distribution and Generation companies corporatisationalised ",,"Establishment and operationalisation of new National Transmission Company and appointment of the Board by June 2023 

Distribution and Generation companies corporatisationalised ",-,,,,,,,The NTC board not yet appointed.,The process of the appointment of the NTC board is still underway ,None,None,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Research and Economic Modelling,Annually,Komati Agrivoltaic commissioned and training centre operationalised,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,"Komati Agrivoltaic commissioned and training centre operationalised 

150MW PV EIA completed ",,Not achieved ,Training facility with various training centres are already underway. ,150 MW PV EIA to be finalised in the next financial year,Not achieved,,,,,,,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Transport and Defence,Annually,DPE Transnet Roadmap finalised ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,,,,,,,,,DPE Transnet Roadmap finalised ,,Not achieved ,The roadmap was developed and is yet to be finalised ,The approval of the roadmap to be prioritised during quarter 2. ,Not achieved,,,,,,,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Transport and Defence,Annually,Infrastructure Manager established within Transnet Freight Rail and third-party access processes re-launched ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,,,,,,,,,Infrastructure Manager established and Network Statement published by October 2023 ,,Not achieved ,The network statement was developed but could not be published by October 2023. ,Draft network statement was developed and published in  March 2024,Not achieved,,,,,,,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Transport and Defence,Annually,Number of PSP projects concluded,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,DCT and NCT partnership transaction concluded ,,,,,,,,,,,,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Transport and Defence,Annually,Number of PSP Projects concluded ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,,,,,,,,,DCT and NCT transaction concluded ,,Not achieved ,NCT transaction was not finalised due to non-response on the RFP process. ,Transnet is considering a new way forward. ,Not achieved,,,,,,,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Transport and Defence,Annually,Number of Shareholder Compacts signed per year ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,,,,,"Three 2024/25 Shareholder Compacts signed (Transnet, SAA and Denel) ",,Not achieved ,SHC engagement took longer than anticipated,SHC to be finalised in Q1,Not achieved,,,,,,,,,226
Public Enterprises,Public Enterprises,National,Programme 3 - Business Enhancement and Industrialisation ,Transport and Defence,Annually,Percentage growth in year-on-year rail volumes ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,Not Applicable,,,,,,,,,10% growth in year-on-year rail volumes ,,Not achieved ,TFR is still struggling to move the required volumes due to numerous challenges ,,Not achieved,,,,,,,,,226
